,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
2343,good,0,owner,18,39,married,no,fixed,75,47.0,3500.0,0.0,350,1236
2344,good,17,owner,36,42,married,no,fixed,45,115.0,4000.0,0.0,700,1631
2345,good,1,owner,60,49,married,no,partime,60,115.0,4000.0,0.0,1870,2622
2346,good,20,owner,60,49,married,no,fixed,60,130.0,4000.0,0.0,1100,1738
2347,good,22,private,60,36,married,no,fixed,75,190.0,3500.0,0.0,1300,1579
2348,good,6,owner,48,34,married,no,freelance,90,0.0,4500.0,0.0,1100,1192
2349,bad,4,parents,36,22,single,no,fixed,35,58.0,1000.0,0.0,400,525
2350,good,0,owner,36,65,married,no,others,45,75.0,5000.0,0.0,400,935
2351,good,7,owner,24,39,married,no,fixed,75,260.0,10000.0,0.0,400,1100
2352,good,24,owner,24,47,married,no,fixed,75,136.0,4000.0,0.0,435,935
2353,good,18,parents,60,32,married,no,fixed,75,152.0,5000.0,0.0,1400,1640
2354,good,0,parents,60,25,married,no,others,45,209.0,2000.0,0.0,900,1436
2355,good,20,owner,60,41,married,no,fixed,75,186.0,8000.0,50.0,900,1700
2356,bad,3,parents,60,41,single,yes,fixed,35,90.0,0.0,0.0,949,949
2357,bad,0,owner,60,23,married,no,fixed,45,120.0,4000.0,1000.0,1200,1476
2358,good,2,owner,60,29,married,no,fixed,60,110.0,2000.0,0.0,1020,1648
2359,bad,0,owner,60,39,married,yes,freelance,45,80.0,6000.0,0.0,1100,1131
2360,good,7,owner,48,42,married,no,fixed,60,132.0,8000.0,720.0,1000,1350
2361,good,3,owner,24,27,married,no,fixed,45,245.0,14000.0,0.0,500,2070
2362,good,10,owner,48,34,married,no,freelance,75,200.0,19000.0,0.0,750,1590
2363,good,3,parents,24,29,single,no,fixed,35,66.0,0.0,0.0,300,525
2364,bad,9,owner,36,43,married,yes,freelance,75,0.0,12000.0,0.0,1700,1730
2365,good,30,owner,48,60,married,no,freelance,60,6.0,16000.0,0.0,1200,1636
2366,good,3,owner,18,24,married,no,partime,45,185.0,3500.0,0.0,600,925
2367,good,30,other,60,46,married,no,fixed,60,144.0,,0.0,1350,1478
2368,bad,15,owner,48,50,married,no,fixed,60,,5000.0,0.0,1800,2417
2369,good,10,rent,48,28,married,no,fixed,56,108.0,0.0,0.0,1100,1684
2370,good,1,rent,24,24,married,no,partime,50,50.0,0.0,0.0,350,400
2371,good,4,parents,60,23,single,no,fixed,35,80.0,10000.0,0.0,1000,1559
2372,good,7,owner,12,51,married,no,freelance,75,120.0,5000.0,0.0,250,375
2373,good,6,parents,36,29,married,no,fixed,105,168.0,14000.0,0.0,650,679
2374,good,14,owner,60,41,married,no,fixed,75,183.0,4000.0,1100.0,1500,2730
2375,good,1,parents,60,24,single,no,fixed,35,90.0,0.0,0.0,800,994
2376,good,25,owner,48,51,married,no,fixed,75,156.0,3000.0,0.0,700,1172
2377,good,8,owner,36,31,separated,no,fixed,35,102.0,3000.0,0.0,1000,1364
2378,bad,5,owner,60,26,single,yes,freelance,35,142.0,5500.0,3800.0,950,977
2379,good,8,owner,54,31,married,no,fixed,75,280.0,14000.0,7000.0,850,1050
2380,good,20,owner,60,54,married,no,fixed,60,195.0,15000.0,0.0,900,1430
2381,bad,2,rent,36,23,single,no,fixed,43,79.0,0.0,0.0,900,1000
2382,good,18,private,36,45,married,no,fixed,45,220.0,20000.0,0.0,800,1600
2383,good,10,owner,36,39,married,no,fixed,90,122.0,3000.0,0.0,500,1472
2384,bad,2,parents,36,39,married,yes,fixed,60,87.0,0.0,0.0,2000,2300
2385,good,20,parents,48,37,single,no,fixed,35,114.0,0.0,0.0,1200,2472
2386,bad,20,rent,48,45,single,no,freelance,35,0.0,0.0,0.0,900,1300
2387,good,7,private,60,24,single,no,fixed,35,187.0,4000.0,2400.0,1400,1480
2388,bad,0,unk,48,23,married,no,partime,45,26.0,,,1350,1562
2389,bad,3,owner,60,39,married,no,freelance,75,491.0,90000.0,0.0,4000,6700
2390,good,22,owner,36,45,married,no,fixed,75,250.0,10000.0,0.0,500,1026
2391,good,10,rent,60,38,married,yes,fixed,110,204.0,0.0,0.0,1500,1531
2392,good,20,rent,24,40,married,no,fixed,77,165.0,0.0,0.0,500,1532
2393,good,20,owner,36,36,married,yes,fixed,75,130.0,3500.0,0.0,1500,2000
2394,good,2,parents,24,26,single,no,fixed,35,79.0,0.0,0.0,590,894
2395,good,22,rent,36,51,single,yes,freelance,35,0.0,0.0,0.0,350,950
2396,good,7,owner,60,34,separated,no,fixed,35,96.0,8000.0,0.0,850,1213
2397,good,5,owner,60,39,married,no,freelance,75,85.0,4000.0,0.0,1200,1463
2398,bad,2,rent,48,37,separated,yes,freelance,35,0.0,0.0,0.0,2000,3900
2399,bad,13,rent,60,50,single,no,fixed,42,66.0,0.0,0.0,800,865
2400,good,17,other,60,46,married,no,fixed,75,155.0,0.0,0.0,2000,2086
2401,good,8,owner,24,46,married,no,freelance,75,0.0,15000.0,0.0,1000,1603
2402,good,0,owner,12,22,married,no,others,75,100.0,50000.0,8000.0,900,2327
2403,bad,0,parents,36,35,married,no,freelance,75,0.0,0.0,0.0,1450,1500
2404,good,6,rent,36,31,separated,no,fixed,49,140.0,0.0,0.0,550,999
2405,good,4,owner,24,32,married,no,partime,45,158.0,5500.0,0.0,500,1839
2406,good,20,private,48,40,married,no,fixed,75,144.0,7000.0,0.0,500,980
2407,good,38,rent,12,66,married,no,fixed,79,340.0,0.0,0.0,700,1568
2408,good,26,rent,60,50,married,no,fixed,85,250.0,0.0,0.0,1000,1297
2409,good,3,owner,12,30,married,no,fixed,60,296.0,4500.0,2000.0,200,1338
2410,bad,5,parents,48,24,single,no,partime,35,139.0,2000.0,0.0,1000,1492
2411,good,12,owner,60,28,married,yes,fixed,75,110.0,3500.0,1394.0,900,1082
2412,bad,1,parents,24,23,single,no,partime,35,70.0,0.0,0.0,500,640
2413,good,4,owner,60,41,married,no,fixed,45,87.0,6500.0,0.0,1100,1670
2414,bad,13,private,60,38,married,no,fixed,90,108.0,1500.0,30.0,1400,1410
2415,good,1,parents,36,21,married,no,fixed,45,90.0,2000.0,0.0,1200,1350
2416,good,5,parents,60,21,single,no,fixed,45,56.0,0.0,0.0,1400,2067
2417,good,10,rent,36,46,married,no,fixed,114,235.0,0.0,0.0,500,1531
2418,bad,1,parents,60,36,married,no,partime,60,60.0,0.0,0.0,1400,1612
2419,good,3,rent,36,20,single,no,partime,58,225.0,0.0,0.0,1500,2050
2420,bad,5,rent,60,40,married,yes,freelance,54,89.0,0.0,0.0,1200,1457
2421,bad,2,private,36,32,married,no,fixed,75,80.0,2500.0,0.0,1300,1813
2422,bad,19,rent,60,37,separated,yes,fixed,41,63.0,0.0,0.0,2700,2957
2423,good,1,owner,60,52,married,no,fixed,60,250.0,3000.0,0.0,1550,1850
2424,good,5,private,24,32,separated,no,freelance,35,143.0,8000.0,0.0,600,1350
2425,good,7,rent,60,30,married,no,fixed,42,73.0,0.0,0.0,950,1169
2426,good,25,rent,60,48,married,no,fixed,103,126.0,3500.0,0.0,1450,1575
2427,good,11,owner,36,32,married,no,fixed,60,101.0,12000.0,2400.0,965,1265
2428,bad,27,owner,60,58,married,no,freelance,60,60.0,15000.0,0.0,1450,1657
2429,good,19,owner,60,56,married,no,fixed,45,169.0,7000.0,0.0,1400,1714
2430,bad,2,rent,48,48,married,yes,others,109,193.0,0.0,0.0,1140,1143
2431,good,5,rent,24,41,separated,no,fixed,44,90.0,0.0,0.0,550,1319
2432,good,10,parents,24,40,married,no,partime,60,116.0,2000.0,0.0,480,620
2433,bad,1,parents,48,21,single,no,partime,35,60.0,0.0,0.0,1350,1601
2434,good,6,parents,48,24,single,no,fixed,35,107.0,6500.0,1172.0,1000,1200
2435,good,22,owner,18,57,married,yes,fixed,45,150.0,6000.0,0.0,500,1727
2436,bad,0,rent,48,54,married,no,freelance,135,0.0,0.0,0.0,2000,2476
2437,bad,6,parents,36,31,single,yes,freelance,35,319.0,0.0,0.0,1200,1730
2438,good,3,other,36,40,married,no,fixed,60,90.0,,0.0,400,1661
2439,good,2,owner,12,32,married,no,freelance,45,122.0,5000.0,500.0,350,625
2440,good,1,parents,60,30,married,no,freelance,60,93.0,0.0,0.0,1600,1647
2441,good,18,owner,36,42,married,no,fixed,75,121.0,2000.0,150.0,900,1633
2442,good,2,parents,24,23,single,no,partime,35,93.0,2500.0,0.0,230,670
2443,good,17,rent,48,36,married,no,fixed,61,162.0,0.0,0.0,1000,1641
2444,bad,0,rent,48,42,married,no,partime,75,0.0,0.0,0.0,1300,1400
2445,good,2,parents,36,24,married,yes,freelance,45,0.0,0.0,0.0,1000,2223
2446,good,9,owner,60,53,married,no,freelance,60,51.0,8000.0,3000.0,1450,1970
2447,good,11,rent,60,29,married,no,fixed,74,135.0,0.0,0.0,1000,1097
2448,bad,3,owner,48,53,married,no,others,75,60.0,,,1500,1637
2449,good,2,parents,60,23,single,no,fixed,35,106.0,0.0,0.0,820,1097
2450,good,32,parents,42,53,married,no,freelance,60,160.0,0.0,0.0,200,829
2451,bad,8,parents,60,28,single,yes,fixed,35,76.0,0.0,0.0,1300,1550
2452,bad,1,owner,60,40,married,no,fixed,45,0.0,3000.0,180.0,1700,1777
2453,good,24,other,60,40,married,no,fixed,45,115.0,0.0,0.0,1250,1461
2454,bad,1,parents,30,23,single,no,freelance,35,60.0,0.0,0.0,800,1452
2455,good,15,rent,48,55,widow,no,fixed,62,173.0,0.0,0.0,1100,1467
2456,good,24,owner,48,48,married,no,fixed,75,90.0,3000.0,0.0,400,975
2457,bad,5,rent,36,48,married,no,freelance,97,365.0,0.0,0.0,1300,1736
2458,bad,1,other,36,44,married,yes,fixed,60,154.0,2500.0,0.0,2000,2500
2459,bad,0,parents,36,29,separated,no,freelance,35,0.0,0.0,0.0,650,975
2460,bad,4,rent,60,46,married,no,freelance,70,100.0,0.0,0.0,2400,2500
2461,good,0,parents,36,23,single,no,fixed,35,70.0,0.0,0.0,900,1210
2462,good,2,other,48,29,single,no,fixed,35,75.0,0.0,0.0,650,824
2463,good,25,owner,60,63,married,yes,freelance,60,60.0,47500.0,3360.0,1000,1162
2464,good,17,rent,24,40,married,yes,fixed,58,128.0,0.0,0.0,700,982
2465,good,14,parents,48,37,married,yes,fixed,60,120.0,0.0,0.0,1000,1189
2466,bad,0,other,60,23,single,no,fixed,35,0.0,0.0,0.0,700,969
2467,good,15,owner,36,49,married,no,fixed,75,113.0,8000.0,0.0,1050,1055
2468,bad,16,rent,60,40,married,no,freelance,82,71.0,0.0,0.0,2000,2250
2469,good,16,owner,36,40,married,yes,fixed,90,120.0,6000.0,0.0,900,1150
2470,good,1,parents,36,23,single,no,fixed,35,55.0,5000.0,0.0,775,925
2471,good,15,owner,36,42,single,no,fixed,35,90.0,5000.0,3000.0,1000,1243
2472,good,5,owner,60,35,married,no,freelance,45,0.0,,0.0,700,768
2473,good,5,rent,48,28,married,yes,fixed,60,154.0,3000.0,0.0,825,1661
2474,bad,0,owner,48,39,married,no,freelance,60,16.0,3000.0,0.0,850,1053
2475,good,1,owner,36,36,married,no,freelance,75,416.0,8000.0,0.0,3875,5175
2476,good,13,parents,48,28,married,no,fixed,90,105.0,0.0,0.0,1200,1590
2477,good,10,rent,36,38,married,no,fixed,66,210.0,0.0,0.0,500,1171
2478,good,2,owner,60,33,married,no,fixed,35,146.0,8000.0,2000.0,1000,1844
2479,good,2,parents,60,30,separated,no,freelance,35,150.0,0.0,0.0,1500,1671
2480,bad,0,owner,36,36,married,no,others,45,105.0,5000.0,3000.0,1000,1620
2481,good,13,owner,60,28,married,no,fixed,45,148.0,3500.0,144.0,1350,1496
2482,good,0,private,48,56,married,no,others,35,84.0,4500.0,50.0,700,940
2483,good,8,rent,48,39,married,no,freelance,66,60.0,0.0,0.0,700,1580
2484,good,4,owner,36,54,married,no,freelance,35,80.0,25000.0,0.0,1400,1490
2485,good,15,parents,60,35,single,no,fixed,45,226.0,6000.0,2200.0,1350,1609
2486,good,1,owner,48,29,married,no,fixed,45,130.0,4000.0,0.0,1000,1777
2487,bad,20,rent,60,47,married,no,fixed,85,100.0,8000.0,0.0,1250,1250
2488,good,2,owner,60,35,married,no,others,60,175.0,2500.0,0.0,1250,1412
2489,bad,0,other,60,32,single,no,partime,35,0.0,0.0,0.0,600,1690
2490,good,0,rent,60,35,single,no,fixed,51,163.0,0.0,0.0,1000,1353
2491,good,15,other,36,30,married,no,fixed,45,131.0,0.0,0.0,250,1341
2492,good,24,owner,48,39,married,no,fixed,75,125.0,6000.0,200.0,1000,1409
2493,good,15,owner,48,57,married,no,freelance,35,212.0,65000.0,0.0,1300,1852
2494,bad,1,rent,24,32,single,no,freelance,35,0.0,0.0,0.0,290,490
2495,good,17,rent,30,45,married,no,fixed,55,104.0,0.0,0.0,550,575
2496,bad,1,rent,24,24,single,no,partime,42,65.0,0.0,0.0,750,1192
2497,bad,2,parents,60,23,single,yes,partime,35,75.0,0.0,0.0,1100,1139
2498,good,0,parents,60,24,single,no,fixed,35,126.0,1500.0,0.0,900,1092
2499,good,0,parents,18,20,married,no,fixed,35,91.0,0.0,0.0,600,750
2500,good,14,rent,36,49,married,no,fixed,70,103.0,0.0,0.0,500,1017
2501,good,2,parents,60,24,single,no,fixed,35,100.0,0.0,0.0,1600,1601
2502,good,7,rent,60,40,married,yes,freelance,76,164.0,3000.0,0.0,800,1032
2503,good,6,owner,60,31,married,no,fixed,45,131.0,4000.0,1600.0,600,1661
2504,good,2,other,18,25,married,yes,freelance,60,0.0,0.0,0.0,850,1400
2505,good,0,other,48,39,married,no,fixed,60,85.0,0.0,0.0,1450,1594
2506,bad,2,private,60,22,married,no,partime,35,60.0,2800.0,0.0,1300,1422
2507,bad,0,owner,36,30,separated,no,freelance,60,48.0,7000.0,0.0,300,365
2508,good,0,parents,60,21,single,no,partime,45,312.0,10000.0,0.0,1033,1175
2509,good,0,parents,24,22,single,no,partime,35,80.0,0.0,0.0,650,1356
2510,bad,0,rent,18,28,married,yes,fixed,68,83.0,0.0,0.0,200,300
2511,good,8,owner,24,32,married,no,fixed,60,77.0,4000.0,0.0,350,865
2512,good,2,parents,24,23,single,no,freelance,35,63.0,20000.0,0.0,600,2143
2513,good,0,parents,24,36,married,no,others,90,31.0,0.0,0.0,625,725
2514,bad,2,rent,60,20,single,no,fixed,46,108.0,0.0,0.0,1200,1300
2515,good,4,owner,60,25,married,no,fixed,45,68.0,4500.0,1379.0,725,1460
2516,good,5,parents,30,24,married,no,fixed,35,120.0,0.0,0.0,700,1804
2517,good,8,owner,36,35,married,yes,fixed,45,213.0,6000.0,0.0,1700,2450
2518,good,10,parents,48,58,married,no,others,35,450.0,2500.0,0.0,1200,1505
2519,good,5,owner,60,32,married,no,fixed,45,145.0,13000.0,0.0,1500,1850
2520,bad,15,owner,36,56,married,yes,freelance,35,90.0,16000.0,0.0,800,1300
2521,good,2,rent,60,53,widow,no,fixed,46,114.0,0.0,0.0,1050,1348
2522,good,2,parents,60,26,single,no,fixed,35,104.0,10000.0,0.0,1400,1490
2523,good,20,owner,60,40,married,no,fixed,45,240.0,8000.0,0.0,900,950
2524,good,1,owner,36,48,married,no,others,45,45.0,32000.0,0.0,1500,2700
2525,good,10,parents,60,28,single,no,fixed,35,70.0,3500.0,0.0,1300,1743
2526,good,0,owner,60,34,married,no,fixed,60,85.0,4000.0,0.0,1100,1628
2527,good,11,owner,60,28,married,no,fixed,35,82.0,1500.0,0.0,1090,1491
2528,bad,2,rent,24,30,married,no,partime,53,80.0,0.0,0.0,500,975
2529,bad,20,owner,48,47,married,no,freelance,45,66.0,,0.0,1200,1668
2530,bad,0,private,60,43,married,no,partime,90,82.0,4000.0,0.0,600,790
2531,good,3,owner,60,41,married,no,fixed,75,99.0,16000.0,500.0,1000,3300
2532,good,28,owner,48,54,married,no,freelance,75,46.0,15000.0,0.0,900,1300
2533,good,23,other,54,38,separated,no,fixed,60,178.0,0.0,0.0,740,989
2534,good,4,rent,60,30,married,no,fixed,60,147.0,5500.0,2000.0,1700,1719
2535,good,11,owner,48,41,married,yes,freelance,45,280.0,4000.0,1300.0,1000,1350
2536,good,12,owner,60,45,married,no,freelance,35,75.0,4000.0,0.0,1000,1100
2537,good,6,owner,6,29,married,no,fixed,45,190.0,5000.0,0.0,200,2179
2538,bad,0,owner,6,33,single,yes,partime,45,240.0,4500.0,0.0,675,1146
2539,good,1,parents,48,25,single,no,freelance,35,280.0,6000.0,0.0,1100,1650
2540,bad,8,other,60,41,married,no,freelance,45,62.0,0.0,0.0,1800,2101
2541,good,12,owner,48,35,married,no,fixed,60,90.0,4500.0,0.0,900,1097
2542,good,17,parents,36,33,separated,yes,fixed,35,96.0,0.0,0.0,475,475
2543,good,17,rent,60,44,married,no,fixed,51,159.0,0.0,0.0,1100,1668
2544,good,1,owner,48,42,married,no,fixed,75,155.0,8000.0,0.0,600,1680
2545,good,19,rent,60,42,single,no,fixed,43,78.0,0.0,0.0,730,1070
2546,bad,0,rent,24,42,married,yes,fixed,103,283.0,0.0,0.0,1897,2517
2547,good,10,owner,54,41,married,no,fixed,45,130.0,4500.0,0.0,1700,1957
2548,good,16,other,42,49,married,yes,fixed,45,80.0,0.0,0.0,700,950
2549,good,0,rent,36,42,single,yes,partime,48,129.0,0.0,0.0,525,525
2550,good,5,owner,60,49,married,no,fixed,35,122.0,5000.0,0.0,1500,1740
2551,good,10,owner,30,32,married,no,freelance,60,65.0,3000.0,0.0,600,1200
2552,good,7,parents,36,24,single,no,fixed,35,127.0,0.0,0.0,300,2612
2553,good,3,other,48,28,married,no,fixed,35,125.0,1500.0,0.0,1500,1689
2554,good,0,owner,36,42,married,no,freelance,60,260.0,3000.0,250.0,1100,1288
2555,good,10,rent,60,42,married,no,fixed,76,158.0,5000.0,0.0,1000,1000
2556,good,32,owner,36,49,married,no,fixed,75,163.0,4000.0,0.0,400,700
2557,bad,14,owner,48,29,married,no,fixed,75,131.0,4000.0,0.0,980,2981
2558,good,20,rent,60,38,married,no,fixed,74,140.0,0.0,0.0,1500,1600
2559,good,26,owner,60,41,married,no,fixed,45,132.0,0.0,0.0,1100,1472
2560,good,10,private,60,46,married,no,fixed,75,66.0,5500.0,1700.0,1250,1525
2561,good,6,owner,60,33,married,no,partime,60,140.0,6000.0,0.0,1150,1715
2562,good,2,owner,60,23,single,no,fixed,35,150.0,3000.0,0.0,2000,4904
2563,good,24,owner,48,39,married,no,fixed,75,110.0,3000.0,0.0,1150,1379
2564,bad,2,private,48,27,married,no,others,75,59.0,2500.0,2200.0,1200,1530
2565,good,3,private,36,37,married,no,freelance,45,0.0,4500.0,0.0,900,1596
2566,good,1,parents,48,23,single,no,fixed,35,139.0,0.0,0.0,650,650
2567,good,2,parents,36,22,single,no,partime,35,100.0,25000.0,0.0,1400,1850
2568,good,16,rent,60,35,single,no,fixed,49,135.0,0.0,0.0,1300,1310
2569,good,5,owner,48,46,married,no,fixed,90,137.0,2000.0,0.0,1100,1487
2570,good,1,rent,60,40,married,no,fixed,57,120.0,0.0,0.0,1500,1737
2571,good,0,rent,48,52,married,no,freelance,35,0.0,5000.0,0.0,800,1794
2572,good,7,owner,36,41,married,no,fixed,75,87.0,4500.0,0.0,2000,2104
2573,good,23,rent,48,57,single,yes,fixed,49,142.0,0.0,0.0,1300,1450
2574,good,2,parents,60,35,single,no,others,35,65.0,0.0,0.0,1100,1324
2575,good,10,owner,6,46,married,no,freelance,45,464.0,10000.0,0.0,1100,2235
2576,bad,5,rent,60,42,married,yes,freelance,113,83.0,0.0,0.0,1530,1530
2577,bad,0,other,60,38,married,yes,fixed,45,0.0,0.0,0.0,1500,1700
2578,good,0,owner,48,25,single,no,fixed,35,126.0,2800.0,0.0,1170,1372
2579,bad,0,parents,24,20,single,no,partime,35,66.0,0.0,0.0,550,550
2580,good,2,rent,48,24,single,no,fixed,44,90.0,0.0,0.0,1200,1450
2581,good,10,other,60,57,married,no,fixed,60,84.0,9000.0,0.0,1400,1423
2582,good,4,other,60,37,married,yes,freelance,60,61.0,0.0,0.0,1420,1450
2583,good,4,parents,60,27,married,no,freelance,35,0.0,0.0,0.0,1050,1214
2584,bad,2,owner,60,31,married,no,fixed,45,55.0,4000.0,800.0,700,1250
2585,good,43,other,24,60,married,no,fixed,60,185.0,0.0,0.0,319,1669
2586,good,8,parents,48,34,single,no,fixed,35,85.0,0.0,0.0,1000,1383
2587,good,9,owner,48,26,married,no,fixed,35,101.0,5000.0,0.0,500,1997
2588,good,8,private,48,25,single,no,fixed,45,180.0,1500.0,0.0,1100,1200
2589,good,30,other,48,50,married,no,fixed,45,220.0,0.0,0.0,600,900
2590,bad,2,owner,48,41,married,no,fixed,60,142.0,4000.0,0.0,2000,2465
2591,good,5,parents,24,32,married,no,fixed,35,91.0,0.0,0.0,450,530
2592,bad,2,rent,60,62,married,yes,others,41,57.0,8000.0,0.0,1200,1500
2593,good,1,owner,48,27,single,yes,fixed,45,62.0,5000.0,0.0,1500,1788
2594,bad,10,owner,48,54,married,no,freelance,35,27.0,5000.0,0.0,1050,1054
2595,bad,4,other,36,54,married,no,freelance,60,0.0,0.0,0.0,250,350
2596,good,22,other,24,36,married,no,fixed,45,176.0,0.0,0.0,700,1428
2597,good,7,owner,60,55,married,no,fixed,45,124.0,5000.0,0.0,800,982
2598,bad,1,parents,60,19,single,no,fixed,45,128.0,9500.0,2800.0,1300,1540
2599,bad,7,owner,60,31,married,no,fixed,60,92.0,3500.0,991.0,1050,1158
2600,good,7,other,48,55,married,no,fixed,75,100.0,6000.0,0.0,1200,1700
2601,good,21,owner,36,37,married,no,fixed,75,300.0,7000.0,3500.0,1100,1876
2602,good,8,owner,24,51,married,no,fixed,45,167.0,8000.0,0.0,250,400
2603,good,25,owner,60,51,married,no,fixed,60,222.0,7000.0,0.0,1300,1400
2604,bad,1,parents,48,22,single,no,freelance,35,0.0,10000.0,0.0,650,722
2605,good,0,rent,60,57,married,no,others,43,80.0,0.0,0.0,1200,1515
2606,bad,5,rent,48,48,married,yes,freelance,65,50.0,0.0,0.0,1200,1487
2607,good,13,parents,60,28,married,no,fixed,35,138.0,0.0,0.0,1080,1192
2608,good,2,rent,36,54,married,no,fixed,54,187.0,0.0,0.0,1200,2050
2609,bad,1,owner,60,53,married,no,freelance,35,140.0,8000.0,0.0,1600,2222
2610,good,7,parents,60,25,single,no,fixed,35,58.0,28000.0,0.0,1100,1338
2611,good,18,other,36,42,single,no,fixed,35,83.0,0.0,0.0,700,1380
2612,bad,1,rent,36,40,separated,no,others,79,38.0,0.0,0.0,400,400
2613,good,6,owner,48,35,married,no,freelance,60,0.0,3500.0,350.0,1300,1588
2614,bad,2,owner,60,42,widow,no,others,45,35.0,6000.0,0.0,650,865
2615,good,12,owner,48,31,married,no,fixed,60,84.0,5000.0,0.0,700,1702
2616,good,7,parents,60,30,single,no,fixed,35,95.0,0.0,0.0,900,1158
2617,good,18,owner,36,41,married,no,fixed,45,104.0,12000.0,800.0,900,1607
2618,good,6,owner,36,58,married,no,fixed,60,390.0,45000.0,0.0,1000,2318
2619,good,10,owner,60,50,married,no,fixed,75,209.0,13500.0,0.0,1450,1786
2620,good,7,private,48,27,married,no,fixed,60,71.0,800.0,0.0,800,1505
2621,good,1,parents,36,33,married,no,fixed,35,200.0,0.0,0.0,600,1580
2622,bad,1,owner,60,47,separated,no,fixed,35,48.0,5000.0,0.0,1200,1445
2623,bad,0,parents,60,38,separated,yes,freelance,45,,0.0,0.0,700,1738
2624,good,7,owner,24,41,married,no,freelance,45,0.0,6000.0,0.0,1200,2676
2625,bad,16,owner,36,30,married,no,fixed,45,82.0,4500.0,0.0,800,975
2626,good,10,owner,36,49,married,no,freelance,45,126.0,5000.0,0.0,800,1150
2627,good,11,owner,48,53,married,no,fixed,45,111.0,5000.0,0.0,1300,1763
2628,good,20,owner,48,44,married,no,fixed,45,87.0,3000.0,0.0,800,1694
2629,good,1,rent,6,34,married,no,freelance,99,535.0,0.0,0.0,500,1196
2630,good,8,rent,36,51,married,yes,freelance,60,0.0,0.0,0.0,400,600
2631,bad,1,owner,60,36,married,yes,freelance,45,0.0,4000.0,2000.0,1500,1743
2632,good,13,other,48,40,married,yes,freelance,75,270.0,0.0,0.0,2300,2750
2633,bad,8,parents,36,27,single,no,partime,35,53.0,0.0,0.0,225,350
2634,bad,1,owner,36,38,married,no,freelance,90,49.0,7000.0,300.0,1200,1619
2635,good,13,other,60,40,married,no,fixed,60,140.0,0.0,0.0,700,1465
2636,good,2,parents,60,24,single,no,fixed,35,67.0,0.0,0.0,316,1080
2637,good,6,owner,48,37,married,no,freelance,45,189.0,15750.0,3000.0,2300,2936
2638,good,0,rent,60,30,married,no,fixed,43,80.0,0.0,0.0,1000,1056
2639,good,8,rent,48,44,married,no,fixed,62,170.0,0.0,0.0,1000,1387
2640,good,8,private,36,31,married,no,fixed,60,110.0,2000.0,360.0,400,450
2641,good,4,other,60,27,married,no,fixed,35,98.0,5000.0,0.0,1200,1609
2642,bad,7,parents,24,31,married,no,freelance,35,67.0,0.0,0.0,200,2000
2643,good,3,owner,12,28,married,no,fixed,35,120.0,8000.0,0.0,1000,2997
2644,good,8,owner,36,38,married,no,fixed,45,150.0,23000.0,0.0,2800,4400
2645,good,1,parents,36,25,single,no,fixed,35,62.0,0.0,0.0,750,1366
2646,good,17,owner,48,51,married,no,freelance,35,100.0,16000.0,0.0,1100,1358
2647,good,3,owner,60,36,married,no,fixed,45,160.0,6500.0,0.0,1500,2038
2648,good,13,owner,48,37,married,no,fixed,60,205.0,5000.0,0.0,600,1243
2649,bad,9,rent,60,37,single,no,fixed,47,115.0,0.0,0.0,1600,1800
2650,bad,0,other,48,45,married,yes,fixed,45,0.0,0.0,0.0,1000,1135
